Symbol,Date,Close
AMZN,4/10/2013,264.77
AMZN,4/11/2013,269.85
AMZN,4/12/2013,272.87
AMZN,4/15/2013,267.72
AMZN,4/16/2013,272.34
AMZN,4/17/2013,267.4
AMZN,4/18/2013,259.42
AMZN,4/19/2013,260.32
AMZN,4/22/2013,263.55
AMZN,4/23/2013,268.9
AMZN,4/24/2013,268.78
AMZN,4/25/2013,274.7
AMZN,4/26/2013,254.81
AMZN,4/29/2013,249.74
AMZN,4/30/2013,253.81
AMZN,5/1/2013,248.23
AMZN,5/2/2013,252.55
AMZN,5/3/2013,258.05
AMZN,5/6/2013,255.72
AMZN,5/7/2013,257.73
AMZN,5/8/2013,258.68
AMZN,5/9/2013,260.16
AMZN,5/10/2013,263.63
AMZN,5/13/2013,264.51
AMZN,5/14/2013,268.33
AMZN,5/15/2013,266.56
AMZN,5/16/2013,264.12
AMZN,5/17/2013,269.9
AMZN,5/20/2013,267.63
AMZN,5/21/2013,268.86
AMZN,5/22/2013,262.96
AMZN,5/23/2013,261.8
AMZN,5/24/2013,261.74
AMZN,5/28/2013,267.29
AMZN,5/29/2013,265.53
AMZN,5/30/2013,266.83
AMZN,5/31/2013,269.2
AMZN,6/3/2013,266.88
AMZN,6/4/2013,265.7
AMZN,6/5/2013,267.17
AMZN,6/6/2013,267.83
AMZN,6/7/2013,276.87
AMZN,6/10/2013,281.07
AMZN,6/11/2013,274.78
AMZN,6/12/2013,271.67
AMZN,6/13/2013,275.79
AMZN,6/14/2013,273.99
AMZN,6/17/2013,278.06
AMZN,6/18/2013,281.76
AMZN,6/19/2013,278.16
AMZN,6/20/2013,273.44
AMZN,6/21/2013,273.36
AMZN,6/24/2013,270.61
AMZN,6/25/2013,272.09
AMZN,6/26/2013,277.57
AMZN,6/27/2013,277.55
AMZN,6/28/2013,277.69
AMZN,7/1/2013,282.1
AMZN,7/2/2013,283.73
AMZN,7/3/2013,284.03
AMZN,7/5/2013,285.88
AMZN,7/8/2013,290.59
AMZN,7/9/2013,291.53
AMZN,7/10/2013,292.33
AMZN,7/11/2013,299.66
AMZN,7/12/2013,307.55
AMZN,7/15/2013,306.57
AMZN,7/16/2013,306.87
AMZN,7/17/2013,308.69
AMZN,7/18/2013,304.11
AMZN,7/19/2013,305.23
AMZN,7/22/2013,303.48
AMZN,7/23/2013,301.06
AMZN,7/24/2013,298.94
AMZN,7/25/2013,303.4
AMZN,7/26/2013,312.01
AMZN,7/29/2013,306.1
AMZN,7/30/2013,302.41
AMZN,7/31/2013,301.22
AMZN,8/1/2013,305.57
AMZN,8/2/2013,304.21
AMZN,8/5/2013,300.99
AMZN,8/6/2013,300.75
AMZN,8/7/2013,296.91
AMZN,8/8/2013,295.74
AMZN,8/9/2013,297.26
AMZN,8/12/2013,296.69
AMZN,8/13/2013,293.97
AMZN,8/14/2013,291.34
AMZN,8/15/2013,286.47
AMZN,8/16/2013,284.82
AMZN,8/19/2013,285.57
AMZN,8/20/2013,287.09
AMZN,8/21/2013,284.57
AMZN,8/22/2013,289.73
AMZN,8/23/2013,290.01
AMZN,8/26/2013,286.21
AMZN,8/27/2013,280.93
AMZN,8/28/2013,281.58
AMZN,8/29/2013,283.98
AMZN,8/30/2013,280.98
AMZN,9/3/2013,288.8
AMZN,9/4/2013,293.64
AMZN,9/5/2013,294.1
AMZN,9/6/2013,295.86
AMZN,9/9/2013,299.71
AMZN,9/10/2013,300.36
AMZN,9/11/2013,299.64
AMZN,9/12/2013,298.86
AMZN,9/13/2013,297.92
AMZN,9/16/2013,296.06
AMZN,9/17/2013,304.17
AMZN,9/18/2013,312.03
AMZN,9/19/2013,312.06
AMZN,9/20/2013,316.34
AMZN,9/23/2013,311.49
AMZN,9/24/2013,314.13
AMZN,9/25/2013,312.65
AMZN,9/26/2013,318.12
AMZN,9/27/2013,316.01
AMZN,9/30/2013,312.64
AMZN,10/1/2013,320.95
AMZN,10/2/2013,320.51
AMZN,10/3/2013,314.76
AMZN,10/4/2013,319.04
AMZN,10/7/2013,310.03
AMZN,10/8/2013,303.23
AMZN,10/9/2013,298.23
AMZN,10/10/2013,305.17
AMZN,10/11/2013,310.89
AMZN,10/14/2013,310.7
AMZN,10/15/2013,306.4
AMZN,10/16/2013,310.49
AMZN,10/17/2013,310.77
AMZN,10/18/2013,328.93
AMZN,10/21/2013,326.44
AMZN,10/22/2013,332.54
AMZN,10/23/2013,326.76
AMZN,10/24/2013,332.21
AMZN,10/25/2013,363.39
AMZN,10/28/2013,358.16
AMZN,10/29/2013,362.7
AMZN,10/30/2013,361.08
AMZN,10/31/2013,364.03
AMZN,11/1/2013,359
AMZN,11/4/2013,358.74
AMZN,11/5/2013,358.89
AMZN,11/6/2013,356.18
AMZN,11/7/2013,343.56
AMZN,11/8/2013,350.31
AMZN,11/11/2013,354.38
AMZN,11/12/2013,349.53
AMZN,11/13/2013,356.22
AMZN,11/14/2013,367.4
AMZN,11/15/2013,369.17
AMZN,11/18/2013,366.18
AMZN,11/19/2013,364.94
AMZN,11/20/2013,362.57
AMZN,11/21/2013,368.92
AMZN,11/22/2013,372.31
AMZN,11/25/2013,376.64
AMZN,11/26/2013,381.37
AMZN,11/27/2013,386.71
AMZN,11/29/2013,393.62
AMZN,12/2/2013,392.3
AMZN,12/3/2013,384.66
AMZN,12/4/2013,385.96
AMZN,12/5/2013,384.49
AMZN,12/6/2013,386.95
AMZN,12/9/2013,384.89
AMZN,12/10/2013,387.78
AMZN,12/11/2013,382.19
AMZN,12/12/2013,381.25
AMZN,12/13/2013,384.24
AMZN,12/16/2013,388.97
AMZN,12/17/2013,387.65
AMZN,12/18/2013,395.96
AMZN,12/19/2013,395.19
AMZN,12/20/2013,402.2
AMZN,12/23/2013,402.92
AMZN,12/24/2013,399.2
AMZN,12/26/2013,404.39
AMZN,12/27/2013,398.08
AMZN,12/30/2013,393.37
AMZN,12/31/2013,398.79
AMZN,1/2/2014,397.97
AMZN,1/3/2014,396.44
AMZN,1/6/2014,393.63
AMZN,1/7/2014,398.03
AMZN,1/8/2014,401.92
AMZN,1/9/2014,401.01
AMZN,1/10/2014,397.66
AMZN,1/13/2014,390.98
AMZN,1/14/2014,397.54
AMZN,1/15/2014,395.87
AMZN,1/16/2014,395.8
AMZN,1/17/2014,399.61
AMZN,1/21/2014,407.05
AMZN,1/22/2014,404.54
AMZN,1/23/2014,399.87
AMZN,1/24/2014,387.6
AMZN,1/27/2014,386.28
AMZN,1/28/2014,394.43
AMZN,1/29/2014,384.2
AMZN,1/30/2014,403.01
AMZN,1/31/2014,358.69
AMZN,2/3/2014,346.15
AMZN,2/4/2014,347.95
AMZN,2/5/2014,346.45
AMZN,2/6/2014,354.59
AMZN,2/7/2014,361.08
AMZN,2/10/2014,360.87
AMZN,2/11/2014,361.79
AMZN,2/12/2014,349.25
AMZN,2/13/2014,357.2
AMZN,2/14/2014,357.35
AMZN,2/18/2014,353.65
AMZN,2/19/2014,347.38
AMZN,2/20/2014,349.8
AMZN,2/21/2014,346.76
AMZN,2/24/2014,351.78
AMZN,2/25/2014,358.32
AMZN,2/26/2014,359.8
AMZN,2/27/2014,360.13
AMZN,2/28/2014,362.1
AMZN,3/3/2014,359.78
AMZN,3/4/2014,363.9
AMZN,3/5/2014,372.37
AMZN,3/6/2014,372.16
AMZN,3/7/2014,372.06
AMZN,3/10/2014,370.53
AMZN,3/11/2014,368.82
AMZN,3/12/2014,370.64
AMZN,3/13/2014,371.51
AMZN,3/14/2014,373.74
AMZN,3/17/2014,375.04
AMZN,3/18/2014,378.77
AMZN,3/19/2014,373.23
AMZN,3/20/2014,368.97
AMZN,3/21/2014,360.62
AMZN,3/24/2014,351.85
AMZN,3/25/2014,354.71
AMZN,3/26/2014,343.41
AMZN,3/27/2014,338.47
AMZN,3/28/2014,338.29
AMZN,3/31/2014,336.37
AMZN,4/1/2014,342.99
AMZN,4/2/2014,341.96
AMZN,4/3/2014,333.62
AMZN,4/4/2014,323
AMZN,4/7/2014,317.76
AMZN,4/8/2014,327.07
AMZN,4/9/2014,331.81
AMZN,4/10/2014,317.11
AMZN,4/11/2014,311.73
AMZN,4/14/2014,315.91
AMZN,4/15/2014,316.08
AMZN,4/16/2014,323.68
AMZN,4/17/2014,324.91
AMZN,4/21/2014,330.87
AMZN,4/22/2014,329.32
AMZN,4/23/2014,324.58
AMZN,4/24/2014,337.15
AMZN,4/25/2014,303.83
AMZN,4/28/2014,296.58
AMZN,4/29/2014,300.38
AMZN,4/30/2014,304.13
AMZN,5/1/2014,307.89
AMZN,5/2/2014,308.01
AMZN,5/5/2014,310.05
AMZN,5/6/2014,297.38
AMZN,5/7/2014,292.71
AMZN,5/8/2014,288.32
AMZN,5/9/2014,292.24
AMZN,5/12/2014,302.86
AMZN,5/13/2014,304.64
AMZN,5/14/2014,297.62
AMZN,5/15/2014,295.19
AMZN,5/16/2014,297.7
AMZN,5/19/2014,296.76
AMZN,5/20/2014,301.19
AMZN,5/21/2014,305.01
AMZN,5/22/2014,304.91
AMZN,5/23/2014,312.24
AMZN,5/27/2014,310.82
AMZN,5/28/2014,310.16
AMZN,5/29/2014,313.78
AMZN,5/30/2014,312.55
AMZN,6/2/2014,308.84
AMZN,6/3/2014,307.19
AMZN,6/4/2014,306.78
AMZN,6/5/2014,323.57
AMZN,6/6/2014,329.67
AMZN,6/9/2014,327.5
AMZN,6/10/2014,332.41
AMZN,6/11/2014,335.2
AMZN,6/12/2014,325.91
AMZN,6/13/2014,326.27
AMZN,6/16/2014,327.62
AMZN,6/17/2014,325.62
AMZN,6/18/2014,334.38
AMZN,6/19/2014,327
AMZN,6/20/2014,324.2
AMZN,6/23/2014,327.24
AMZN,6/24/2014,324.16
AMZN,6/25/2014,327.44
AMZN,6/26/2014,325.69
AMZN,6/27/2014,324.57
AMZN,6/30/2014,324.78
AMZN,7/1/2014,332.39
AMZN,7/2/2014,332.85
AMZN,7/3/2014,337.49
AMZN,7/7/2014,333.55
AMZN,7/8/2014,323.81
AMZN,7/9/2014,329.97
AMZN,7/10/2014,327.92
AMZN,7/11/2014,346.2
AMZN,7/14/2014,355.32
AMZN,7/15/2014,354.44
AMZN,7/16/2014,355.9
AMZN,7/17/2014,352.45
AMZN,7/18/2014,358.66
AMZN,7/21/2014,359.76
AMZN,7/22/2014,360.84
AMZN,7/23/2014,358.14
AMZN,7/24/2014,358.61
AMZN,7/25/2014,324.01
AMZN,7/28/2014,320.41
AMZN,7/29/2014,320
AMZN,7/30/2014,322.51
AMZN,7/31/2014,312.99
AMZN,8/1/2014,307.06
AMZN,8/4/2014,313.65
AMZN,8/5/2014,312.32
AMZN,8/6/2014,313.89
AMZN,8/7/2014,311.45
AMZN,8/8/2014,316.8
AMZN,8/11/2014,318.33
AMZN,8/12/2014,319.32
AMZN,8/13/2014,326.28
AMZN,8/14/2014,333.21
AMZN,8/15/2014,333.63
AMZN,8/18/2014,334.53
AMZN,8/19/2014,335.13
AMZN,8/20/2014,335.78
AMZN,8/21/2014,332.91
AMZN,8/22/2014,331.59
AMZN,8/25/2014,334.02
AMZN,8/26/2014,341.83
AMZN,8/27/2014,343.18
AMZN,8/28/2014,340.02
AMZN,8/29/2014,339.04
AMZN,9/2/2014,342.38
AMZN,9/3/2014,339
AMZN,9/4/2014,345.95
AMZN,9/5/2014,346.38
AMZN,9/8/2014,342.34
AMZN,9/9/2014,329.75
AMZN,9/10/2014,331.33
AMZN,9/11/2014,330.52
AMZN,9/12/2014,331.19
AMZN,9/15/2014,323.89
AMZN,9/16/2014,327.76
AMZN,9/17/2014,324
AMZN,9/18/2014,325
AMZN,9/19/2014,331.32
AMZN,9/22/2014,324.5
AMZN,9/23/2014,323.63
AMZN,9/24/2014,328.21
AMZN,9/25/2014,321.93
AMZN,9/26/2014,323.21
AMZN,9/29/2014,321.82
AMZN,9/30/2014,322.44
AMZN,10/1/2014,317.46
AMZN,10/2/2014,318.41
AMZN,10/3/2014,322.74
AMZN,10/6/2014,322.2
AMZN,10/7/2014,316.98
AMZN,10/8/2014,322.7
AMZN,10/9/2014,315.37
AMZN,10/10/2014,311.39
AMZN,10/13/2014,306.45
AMZN,10/14/2014,308.31
AMZN,10/15/2014,305.97
AMZN,10/16/2014,302.86
AMZN,10/17/2014,303.64
AMZN,10/20/2014,306.21
AMZN,10/21/2014,315.33
AMZN,10/22/2014,312.97
AMZN,10/23/2014,313.18
AMZN,10/24/2014,287.06
AMZN,10/27/2014,289.97
AMZN,10/28/2014,295.59
AMZN,10/29/2014,294.12
AMZN,10/30/2014,299.07
AMZN,10/31/2014,305.46
AMZN,11/3/2014,305.72
AMZN,11/4/2014,302.81
AMZN,11/5/2014,296.52
AMZN,11/6/2014,296.64
AMZN,11/7/2014,299.86
AMZN,11/10/2014,305.11
AMZN,11/11/2014,312.01
AMZN,11/12/2014,311.51
AMZN,11/13/2014,316.48
AMZN,11/14/2014,327.82
AMZN,11/17/2014,323.05
AMZN,11/18/2014,324.93
AMZN,11/19/2014,326.54
AMZN,11/20/2014,330.54
AMZN,11/21/2014,332.63
AMZN,11/24/2014,335.64
AMZN,11/25/2014,335.04
AMZN,11/26/2014,333.57
AMZN,11/28/2014,338.64
AMZN,12/1/2014,326
AMZN,12/2/2014,326.31
AMZN,12/3/2014,316.5
AMZN,12/4/2014,316.93
AMZN,12/5/2014,312.63
AMZN,12/8/2014,306.64
AMZN,12/9/2014,312.5
AMZN,12/10/2014,305.84
AMZN,12/11/2014,307.36
AMZN,12/12/2014,307.32
AMZN,12/15/2014,306.07
AMZN,12/16/2014,295.06
AMZN,12/17/2014,298.88
AMZN,12/18/2014,297.73
AMZN,12/19/2014,299.9
AMZN,12/22/2014,306.54
AMZN,12/23/2014,306.29
AMZN,12/24/2014,303.03
AMZN,12/26/2014,309.09
AMZN,12/29/2014,312.04
AMZN,12/30/2014,310.3
AMZN,12/31/2014,310.35
AMZN,1/2/2015,308.52
AMZN,1/5/2015,302.19
AMZN,1/6/2015,295.29
AMZN,1/7/2015,298.42
AMZN,1/8/2015,300.46
AMZN,1/9/2015,296.93
AMZN,1/12/2015,291.41
AMZN,1/13/2015,294.74
AMZN,1/14/2015,293.27
AMZN,1/15/2015,286.95
AMZN,1/16/2015,290.74
AMZN,1/20/2015,289.44
AMZN,1/21/2015,297.25
AMZN,1/22/2015,310.32
AMZN,1/23/2015,312.39
AMZN,1/26/2015,309.66
AMZN,1/27/2015,306.75
AMZN,1/28/2015,303.91
AMZN,1/29/2015,311.78
AMZN,1/30/2015,354.53
AMZN,2/2/2015,364.47
AMZN,2/3/2015,363.55
AMZN,2/4/2015,364.75
AMZN,2/5/2015,373.89
AMZN,2/6/2015,374.28
AMZN,2/9/2015,370.56
AMZN,2/10/2015,373
AMZN,2/11/2015,375.14
AMZN,2/12/2015,377.17
AMZN,2/13/2015,381.83
AMZN,2/17/2015,375.43
AMZN,2/18/2015,373.37
AMZN,2/19/2015,379
AMZN,2/20/2015,383.66
AMZN,2/23/2015,380.14
AMZN,2/24/2015,378.59
AMZN,2/25/2015,385.37
AMZN,2/26/2015,384.8
AMZN,2/27/2015,380.16
AMZN,3/2/2015,385.66
AMZN,3/3/2015,384.61
AMZN,3/4/2015,382.72
AMZN,3/5/2015,387.83
AMZN,3/6/2015,380.09
AMZN,3/9/2015,378.56
AMZN,3/10/2015,369.51
AMZN,3/11/2015,366.37
AMZN,3/12/2015,374.24
AMZN,3/13/2015,370.58
AMZN,3/16/2015,373.35
AMZN,3/17/2015,371.92
AMZN,3/18/2015,375.14
AMZN,3/19/2015,373.24
AMZN,3/20/2015,378.49
AMZN,3/23/2015,375.11
AMZN,3/24/2015,374.09
AMZN,3/25/2015,370.96
AMZN,3/26/2015,367.35
AMZN,3/27/2015,370.56
AMZN,3/30/2015,374.59
AMZN,3/31/2015,372.1
AMZN,4/1/2015,370.26
AMZN,4/2/2015,372.25
AMZN,4/6/2015,377.04
AMZN,4/7/2015,374.41
AMZN,4/8/2015,381.2
AMZN,4/9/2015,383.54
AMZN,4/10/2015,382.65
AMZN,4/13/2015,382.36
AMZN,4/14/2015,385.11
AMZN,4/15/2015,383.45
AMZN,4/16/2015,386.04
AMZN,4/17/2015,375.56
AMZN,4/20/2015,389.51
AMZN,4/21/2015,391.18
AMZN,4/22/2015,389.8
AMZN,4/23/2015,389.99
AMZN,4/24/2015,445.1
AMZN,4/27/2015,438.56
AMZN,4/28/2015,429.31
AMZN,4/29/2015,429.37
AMZN,4/30/2015,421.78
AMZN,5/1/2015,422.87
AMZN,5/4/2015,423.04
AMZN,5/5/2015,421.19
AMZN,5/6/2015,419.1
AMZN,5/7/2015,426.88
AMZN,5/8/2015,433.69
AMZN,5/11/2015,432.85
AMZN,5/12/2015,431.02
AMZN,5/13/2015,426.87
AMZN,5/14/2015,432.28
AMZN,5/15/2015,426
AMZN,5/18/2015,425.24
AMZN,5/19/2015,421.71
AMZN,5/20/2015,423.86
AMZN,5/21/2015,431.63
AMZN,5/22/2015,427.63
AMZN,5/26/2015,425.47
AMZN,5/27/2015,431.42
AMZN,5/28/2015,426.57
AMZN,5/29/2015,429.23
AMZN,6/1/2015,430.92
AMZN,6/2/2015,430.99
AMZN,6/3/2015,436.59
AMZN,6/4/2015,430.78
AMZN,6/5/2015,426.95
AMZN,6/8/2015,423.5
AMZN,6/9/2015,425.48
AMZN,6/10/2015,430.77
AMZN,6/11/2015,432.97
AMZN,6/12/2015,429.92
AMZN,6/15/2015,423.67
AMZN,6/16/2015,427.26
AMZN,6/17/2015,427.81
AMZN,6/18/2015,439.39
AMZN,6/19/2015,434.92
AMZN,6/22/2015,436.29
AMZN,6/23/2015,445.99
AMZN,6/24/2015,440.84
AMZN,6/25/2015,440.1
AMZN,6/26/2015,438.1
AMZN,6/29/2015,429.86
AMZN,6/30/2015,434.09
AMZN,7/1/2015,437.39
AMZN,7/2/2015,437.71
AMZN,7/6/2015,436.04
AMZN,7/7/2015,436.72
AMZN,7/8/2015,429.7
AMZN,7/9/2015,434.39
AMZN,7/10/2015,443.51
AMZN,7/13/2015,455.57
AMZN,7/14/2015,465.57
AMZN,7/15/2015,461.19
AMZN,7/16/2015,475.48
AMZN,7/17/2015,483.01
AMZN,7/20/2015,488.1
AMZN,7/21/2015,488
AMZN,7/22/2015,488.27
AMZN,7/23/2015,482.18
AMZN,7/24/2015,529.42
AMZN,7/27/2015,531.41
AMZN,7/28/2015,526.03
AMZN,7/29/2015,529
AMZN,7/30/2015,536.76
AMZN,7/31/2015,536.15
AMZN,8/3/2015,535.03
AMZN,8/4/2015,531.9
AMZN,8/5/2015,537.01
AMZN,8/6/2015,529.46
AMZN,8/7/2015,522.62
AMZN,8/10/2015,524
AMZN,8/11/2015,527.46
AMZN,8/12/2015,525.91
AMZN,8/13/2015,529.66
AMZN,8/14/2015,531.52
AMZN,8/17/2015,535.22
AMZN,8/18/2015,535.02
AMZN,8/19/2015,532.92
AMZN,8/20/2015,515.78
AMZN,8/21/2015,494.47
AMZN,8/24/2015,463.37
AMZN,8/25/2015,466.37
AMZN,8/26/2015,500.77
AMZN,8/27/2015,518.37
AMZN,8/28/2015,518.01
AMZN,8/31/2015,512.89
AMZN,9/1/2015,496.54
AMZN,9/2/2015,510.55
AMZN,9/3/2015,504.72
AMZN,9/4/2015,499
AMZN,9/8/2015,517.54
AMZN,9/9/2015,516.89
AMZN,9/10/2015,522.24
AMZN,9/11/2015,529.44
AMZN,9/14/2015,521.38
AMZN,9/15/2015,522.37
AMZN,9/16/2015,527.39
AMZN,9/17/2015,538.87
AMZN,9/18/2015,540.26
AMZN,9/21/2015,548.39
AMZN,9/22/2015,538.4
AMZN,9/23/2015,536.07
AMZN,9/24/2015,533.75
AMZN,9/25/2015,524.25
AMZN,9/28/2015,504.06
AMZN,9/29/2015,496.07
AMZN,9/30/2015,511.89
AMZN,10/1/2015,520.72
AMZN,10/2/2015,532.54
AMZN,10/5/2015,543.68
AMZN,10/6/2015,537.48
AMZN,10/7/2015,541.94
AMZN,10/8/2015,533.16
AMZN,10/9/2015,539.8
AMZN,10/12/2015,550.19
AMZN,10/13/2015,548.9
AMZN,10/14/2015,544.83
AMZN,10/15/2015,562.44
AMZN,10/16/2015,570.76
AMZN,10/19/2015,573.15
AMZN,10/20/2015,560.88
AMZN,10/21/2015,555.77
AMZN,10/22/2015,563.91
AMZN,10/23/2015,599.03
AMZN,10/26/2015,608.61
AMZN,10/27/2015,611.01
AMZN,10/28/2015,617.1
AMZN,10/29/2015,626.55
AMZN,10/30/2015,625.9
AMZN,11/2/2015,628.35
AMZN,11/3/2015,625.31
AMZN,11/4/2015,640.95
AMZN,11/5/2015,655.65
AMZN,11/6/2015,659.37
AMZN,11/9/2015,655.49
AMZN,11/10/2015,659.68
AMZN,11/11/2015,673.25
AMZN,11/12/2015,665.6
AMZN,11/13/2015,642.35
AMZN,11/16/2015,647.81
AMZN,11/17/2015,643.3
AMZN,11/18/2015,663.54
AMZN,11/19/2015,661.27
AMZN,11/20/2015,668.45
AMZN,11/23/2015,678.99
AMZN,11/24/2015,671.15
AMZN,11/25/2015,675.34
AMZN,11/27/2015,673.26
AMZN,11/30/2015,664.8
AMZN,12/1/2015,679.06
AMZN,12/2/2015,676.01
AMZN,12/3/2015,666.25
AMZN,12/4/2015,672.64
AMZN,12/7/2015,669.83
AMZN,12/8/2015,677.33
AMZN,12/9/2015,664.79
AMZN,12/10/2015,662.32
AMZN,12/11/2015,640.15
AMZN,12/14/2015,657.91
AMZN,12/15/2015,658.64
AMZN,12/16/2015,675.77
AMZN,12/17/2015,670.65
AMZN,12/18/2015,664.14
AMZN,12/21/2015,664.51
AMZN,12/22/2015,663.15
AMZN,12/23/2015,663.7
AMZN,12/24/2015,662.79
AMZN,12/28/2015,675.2
AMZN,12/29/2015,693.97
AMZN,12/30/2015,689.07
AMZN,12/31/2015,675.89
AMZN,1/4/2016,636.99
AMZN,1/5/2016,633.79
AMZN,1/6/2016,632.65
AMZN,1/7/2016,607.94
AMZN,1/8/2016,607.05
AMZN,1/11/2016,617.74
AMZN,1/12/2016,617.89
AMZN,1/13/2016,581.81
AMZN,1/14/2016,593
AMZN,1/15/2016,570.18
AMZN,1/19/2016,574.48
AMZN,1/20/2016,571.77
AMZN,1/21/2016,575.02
AMZN,1/22/2016,596.38
AMZN,1/25/2016,596.53
AMZN,1/26/2016,601.25
AMZN,1/27/2016,583.35
AMZN,1/28/2016,635.35
AMZN,1/29/2016,587
AMZN,2/1/2016,574.81
AMZN,2/2/2016,552.1
AMZN,2/3/2016,531.07
AMZN,2/4/2016,536.26
AMZN,2/5/2016,502.13
AMZN,2/8/2016,488.1
AMZN,2/9/2016,482.07
AMZN,2/10/2016,490.48
AMZN,2/11/2016,503.82
AMZN,2/12/2016,507.08
AMZN,2/16/2016,521.1
AMZN,2/17/2016,534.1
AMZN,2/18/2016,525
AMZN,2/19/2016,534.9
AMZN,2/22/2016,559.5
AMZN,2/23/2016,552.94
AMZN,2/24/2016,554.04
AMZN,2/25/2016,555.15
AMZN,2/26/2016,555.23
AMZN,2/29/2016,552.52
AMZN,3/1/2016,579.04
AMZN,3/2/2016,580.21
AMZN,3/3/2016,577.49
AMZN,3/4/2016,575.14
AMZN,3/7/2016,562.8
AMZN,3/8/2016,560.26
AMZN,3/9/2016,559.47
AMZN,3/10/2016,558.93
AMZN,3/11/2016,569.61
AMZN,3/14/2016,573.37
AMZN,3/15/2016,577.02
AMZN,3/16/2016,574.27
AMZN,3/17/2016,559.44
AMZN,3/18/2016,552.08
AMZN,3/21/2016,553.98
AMZN,3/22/2016,560.48
AMZN,3/23/2016,569.63
AMZN,3/24/2016,582.95
AMZN,3/28/2016,579.87
